"DPTO_x","DPTO_DESC_x","DISTRITO_x","DIST_DESC_x","NOMBRE_x","LONGITUD_x","LATITUD_x","geometry","DPTO_y","DPTO_DESC_y","DISTRITO_y","DIST_DESC_y","NOMBRE_y","LONGITUD_y","LATITUD_y","longitude","latitude"
"12","1EEMBUCU","13","TACUARAS","PUESTO POLICIAL N° 2 PASO VIAL","-57.8489","-26.92879","POINT (-6439710.264019584 -3114578.2875151285)","12","1EEMBUCU","13","TACUARAS","PUESTO POLICIAL N° 2 PASO VIAL","-57.8489","-26.92879","-6439710.264019584","-3114578.2875151285"
"10","ALTO PARANA","05","HERNANDARIAS","COMISARIA 5TA HERNANDARIAS","-54.63966","-25.40628","POINT (-6082459.339194659 -2925730.286380473)","10","ALTO PARANA","05","HERNANDARIAS","COMISARIA 5TA HERNANDARIAS","-54.63966","-25.40628","-6082459.339194659","-2925730.286380473"
"08","MISIONES","07","SANTA ROSA","COMISARIA 13 DE SAN ANTONIO","-56.92089","-26.89599","POINT (-6336404.192156709 -3110482.5172104235)","08","MISIONES","07","SANTA ROSA","COMISARIA 13 DE SAN ANTONIO","-56.92089","-26.89599","-6336404.192156709","-3110482.5172104235"
"02","SAN PEDRO","16","GUAJAYVI","COMISARIA 16 GUAJAIVI","-56.40753","-24.52927","POINT (-6279258.004197576 -2818036.380779004)","02","SAN PEDRO","16","GUAJAYVI","COMISARIA 16 GUAJAIVI","-56.40753","-24.52927","-6279258.004197576","-2818036.380779004"
"07","ITAPUA","21","SAN RAFAEL DEL PARANA","COMISARIA 96 COL NVA AURORA","-55.40872","-26.32396","POINT (-6168070.557814594 -3039260.379169388)","07","ITAPUA","21","SAN RAFAEL DEL PARANA","COMISARIA 96 COL NVA AURORA","-55.40872","-26.32396","-6168070.557814594","-3039260.379169388"
"12","1EEMBUCU","12","SAN JUAN BAUTISTA DE AEEMBUCU","SUB COMISARIA N° 5 LAGUNA ITA","-57.96313","-26.57565","POINT (-6452426.003868527 -3070553.916515372)","12","1EEMBUCU","12","SAN JUAN BAUTISTA DE AEEMBUCU","SUB COMISARIA N° 5 LAGUNA ITA","-57.96313","-26.57565","-6452426.003868527","-3070553.916515372"
"06","CAAZAPA","01","CAAZAPA","SUB COMISARIA N° 1 POTRERO GUAZU","-56.13977","-26.16151","POINT (-6249450.08283371 -3019097.9469216717)","06","CAAZAPA","01","CAAZAPA","SUB COMISARIA N° 1 POTRERO GUAZU","-56.13977","-26.16151","-6249450.08283371","-3019097.9469216717"
"07","ITAPUA","21","SAN RAFAEL DEL PARANA","COMISARIA 95 NARANJITO","-55.23978","-26.36827","POINT (-6149264.115638876 -3044764.985976692)","07","ITAPUA","21","SAN RAFAEL DEL PARANA","COMISARIA 95 NARANJITO","-55.23978","-26.36827","-6149264.115638876","-3044764.985976692"
"06","CAAZAPA","01","CAAZAPA","COMISARIA 25 COL. COSME","-56.3281","-26.34516","POINT (-6270414.953910563 -3041894.1570518464)","06","CAAZAPA","01","CAAZAPA","COMISARIA 25 COL. COSME","-56.3281","-26.34516","-6270414.953910563","-3041894.1570518464"
"10","ALTO PARANA","05","HERNANDARIAS","SUB COMISARIA N° 6 AREA 6","-54.62278","-25.40337","POINT (-6080580.448235495 -2925371.109068716)","10","ALTO PARANA","05","HERNANDARIAS","SUB COMISARIA N° 6 AREA 6","-54.62278","-25.40337","-6080580.448235495","-2925371.109068716"
"02","SAN PEDRO","18","SANTA ROSA DEL AGUARAY","PUESTO POLICIAL N° 8 JAGUARETE FOREST","-56.06333","-23.79128","POINT (-6240941.328675919 -2727995.1616770416)","02","SAN PEDRO","18","SANTA ROSA DEL AGUARAY","PUESTO POLICIAL N° 8 JAGUARETE FOREST","-56.06333","-23.79128","-6240941.328675919","-2727995.1616770416"
"05","CAAGUAZU","11","YHU","SUB COMISARIA N° 32 VIRGEN DEL ROSARIO","-55.52336","-24.7567","POINT (-6180832.492063101 -2845889.5967300404)","05","CAAGUAZU","11","YHU","SUB COMISARIA N° 32 VIRGEN DEL ROSARIO","-55.52336","-24.7567","-6180832.492063101","-2845889.5967300404"
"04","GUAIRA","11","MBOCAYATY","SUB COMISARIA N° 23 SANTA BARBARA","-56.36102","-25.67017","POINT (-6274080.119919008 -2958287.436420704)","04","GUAIRA","11","MBOCAYATY","SUB COMISARIA N° 23 SANTA BARBARA","-56.36102","-25.67017","-6274080.119919008","-2958287.436420704"
"02","SAN PEDRO","14","GRAL FRANCISCO ISIDORO RESQUIN","COMISARIA 14 GENERAL RESQUIN","-56.45142","-24.06291","POINT (-6284143.569822546 -2761076.2686915365)","02","SAN PEDRO","14","GRAL FRANCISCO ISIDORO RESQUIN","COMISARIA 14 GENERAL RESQUIN","-56.45142","-24.06291","-6284143.569822546","-2761076.2686915365"
"07","ITAPUA","01","ENCARNACION","COMISARIA 2DA BUENA VISTA","-55.85697","-27.35604","POINT (-6217969.217654763 -3168025.354139822)","07","ITAPUA","01","ENCARNACION","COMISARIA 2DA BUENA VISTA","-55.85697","-27.35604","-6217969.217654763","-3168025.354139822"
"07","ITAPUA","01","ENCARNACION","POLICIA NACIONAL","-55.85316","-27.36306","POINT (-6217545.245780678 -3168905.3402904044)","07","ITAPUA","01","ENCARNACION","POLICIA NACIONAL","-55.85316","-27.36306","-6217545.245780678","-3168905.3402904044"
"11","CENTRAL","13","SAN ANTONIO","POLICIA NACIONAL","-57.53548","-25.44258","POINT (-6404819.974713916 -2930204.117542176)","11","CENTRAL","13","SAN ANTONIO","POLICIA NACIONAL","-57.53548","-25.44258","-6404819.974713916","-2930204.117542176"
"00","ASUNCION","00","ASUNCION","COMISARIA 19NA METROPOLITANA","-57.6015","-25.28164","POINT (-6412169.901949168 -2910377.157908448)","00","ASUNCION","00","ASUNCION","COMISARIA 19NA METROPOLITANA","-57.6015","-25.28164","-6412169.901949168","-2910377.157908448"
"12","1EEMBUCU","12","SAN JUAN BAUTISTA DE GEEMBUCU","SUB COMISARIA N° 18 ESTERO CAMBA","-57.71016","-26.77401","POINT (-6424265.253733464 -3095265.9611406936)","12","1EEMBUCU","12","SAN JUAN BAUTISTA DE GEEMBUCU","SUB COMISARIA N° 18 ESTERO CAMBA","-57.71016","-26.77401","-6424265.253733464","-3095265.9611406936"
"05","CAAGUAZU","12","DR. J. EULOGIO ESTIGARRIBIA","CUARTEL DE POLICIA CAMINERA","-55.71749","-25.37897","POINT (-6202442.104067527 -2922364.3299211953)","05","CAAGUAZU","12","DR. J. EULOGIO ESTIGARRIBIA","CUARTEL DE POLICIA CAMINERA","-55.71749","-25.37897","-6202442.104067527","-2922364.3299211953"
"07","ITAPUA","01","ENCARNACION","OFICINA DE POLICIA DEL INTERIOR","-55.8628","-27.33771","POINT (-6218618.3459967505 -3165728.4583950173)","07","ITAPUA","01","ENCARNACION","OFICINA DE POLICIA DEL INTERIOR","-55.8628","-27.33771","-6218618.3459967505","-3165728.4583950173"
"09","PARAGUARI","01","PARAGUARI","JEFATURA DEPARTAMENTAL PARAGUARI","-57.14896","-25.61859","POINT (-6361793.38517139 -2951918.0296602277)","09","PARAGUARI","01","PARAGUARI","JEFATURA DEPARTAMENTAL PARAGUARI","-57.14896","-25.61859","-6361793.38517139","-2951918.0296602277"
"02","SAN PEDRO","01","SAN PEDRO DEL YCUAMANDYYU","SUB COMISARIA Nº 2 PUERTO YBAPOVO","-57.39352","-23.65856","POINT (-6389017.240968115 -2711857.294530024)","02","SAN PEDRO","01","SAN PEDRO DEL YCUAMANDYYU","SUB COMISARIA Nº 2 PUERTO YBAPOVO","-57.39352","-23.65856","-6389017.240968115","-2711857.294530024"
"07","ITAPUA","01","ENCARNACION","POLICIA NACIONAL DPTO DE IDENTIFICACIONES","-55.86302","-27.33784","POINT (-6218643.269950708 -3165744.1486452436)","07","ITAPUA","01","ENCARNACION","POLICIA NACIONAL DPTO DE IDENTIFICACIONES","-55.86302","-27.33784","-6218643.269950708","-3165744.1486452436"
"12","1EEMBUCU","12","SAN JUAN BAUTISTA DE GEEMBUCU","SUB COMISARIA N° 4 LOMA CAMBA KUA","-58.01695","-26.66033","POINT (-6458417.374687849 -3081098.5624231654)","12","1EEMBUCU","12","SAN JUAN BAUTISTA DE GEEMBUCU","SUB COMISARIA N° 4 LOMA CAMBA KUA","-58.01695","-26.66033","-6458417.374687849","-3081098.5624231654"
"02","SAN PEDRO","01","SAN PEDRO DEL YCUAMANDYYU","SUB COMISARIA Nº 32 SAN JUAN","-57.19028","-23.57339","POINT (-6366392.708473068 -2701509.704259883)","02","SAN PEDRO","01","SAN PEDRO DEL YCUAMANDYYU","SUB COMISARIA Nº 32 SAN JUAN","-57.19028","-23.57339","-6366392.708473068","-2701509.704259883"
"12","1EEMBUCU","10","MAYOR MARTINEZ","SUB COMISARIA N° 14  KURUSU KUATI","-58.09264","-27.19904","POINT (-6466842.549129698 -3148360.6921922187)","12","1EEMBUCU","10","MAYOR MARTINEZ","SUB COMISARIA N° 14  KURUSU KUATI","-58.09264","-27.19904","-6466842.549129698","-3148360.6921922187"
"16","BOQUERON","05","LOMA PLATA","COMISARIA 13 CRUCE BOQUERON","-59.83777","-22.57723","POINT (-6661109.922328374 -2580970.7562215584)","16","BOQUERON","05","LOMA PLATA","COMISARIA 13 CRUCE BOQUERON","-59.83777","-22.57723","-6661109.922328374","-2580970.7562215584"
"12","1EEMBUCU","10","MAYOR MARTINEZ","SUB COMISARIA N° 15 POTRERO BORDON","-58.17409","-27.19016","POINT (-6475910.404473769 -3147249.428847474)","12","1EEMBUCU","10","MAYOR MARTINEZ","SUB COMISARIA N° 15 POTRERO BORDON","-58.17409","-27.19016","-6475910.404473769","-3147249.428847474"
"12","1EEMBUCU","11","PASO DE PATRIA","PUESTO POLICIAL COSTA PARANA","-58.43441","-27.21421","POINT (-6504888.46193024 -3150259.902342446)","12","1EEMBUCU","11","PASO DE PATRIA","PUESTO POLICIAL COSTA PARANA","-58.43441","-27.21421","-6504888.46193024","-3150259.902342446"
"08","MISIONES","10","YABEBYRY","SUB COMISARIA N° 23 PANCHITO LOPEZ","-57.2865","-27.3873","POINT (-6377103.758021696 -3171943.638692646)","08","MISIONES","10","YABEBYRY","SUB COMISARIA N° 23 PANCHITO LOPEZ","-57.2865","-27.3873","-6377103.758021696","-3171943.638692646"
"11","CENTRAL","14","SAN LORENZO","PUESTO POLICIAL COMISARIA 28","-57.51507","-25.36781","POINT (-6402547.814947438 -2920989.4347601756)","11","CENTRAL","14","SAN LORENZO","PUESTO POLICIAL COMISARIA 28","-57.51507","-25.36781","-6402547.814947438","-2920989.4347601756"
"05","CAAGUAZU","12","DR. J. EULOGIO ESTIGARRIBIA","POLICIA NACIONAL DELITOS ECONOMICOS","-55.48727","-25.40895","POINT (-6176814.155567323 -2926059.414067633)","05","CAAGUAZU","12","DR. J. EULOGIO ESTIGARRIBIA","POLICIA NACIONAL DELITOS ECONOMICOS","-55.48727","-25.40895","-6176814.155567323","-2926059.414067633"
"07","ITAPUA","01","ENCARNACION","COMISARIA 40 SAN ISIDRO","-55.83415","-27.37224","POINT (-6215429.437939648 -3170056.1658907654)","07","ITAPUA","01","ENCARNACION","COMISARIA 40 SAN ISIDRO","-55.83415","-27.37224","-6215429.437939648","-3170056.1658907654"
"00","ASUNCION","00","ASUNCION","SUB COMISARIA YUKYTY","-57.64005","-25.33661","POINT (-6416461.518473142 -2917147.0140207955)","00","ASUNCION","00","ASUNCION","SUB COMISARIA YUKYTY","-57.64005","-25.33661","-6416461.518473142","-2917147.0140207955"
"11","CENTRAL","14","SAN LORENZO","POLICIA NACIONAL","-57.51285","-25.35004","POINT (-6402301.687021679 -2918800.4525366747)","11","CENTRAL","14","SAN LORENZO","POLICIA NACIONAL","-57.51285","-25.35004","-6402301.687021679","-2918800.4525366747"
"09","PARAGUARI","01","PARAGUARI","POLICIA NACIONAL DPTO DE IDENTIFICACIONES","-57.1479","-25.61872","POINT (-6361675.111455447 -2951933.629116508)","09","PARAGUARI","01","PARAGUARI","POLICIA NACIONAL DPTO DE IDENTIFICACIONES","-57.1479","-25.61872","-6361675.111455447","-2951933.629116508"
"05","CAAGUAZU","12","DR. J. EULOGIO ESTIGARRIBIA","COMISARIA 21 TORIN","-55.48821","-25.4082","POINT (-6176918.725632646 -2925967.102447128)","05","CAAGUAZU","12","DR. J. EULOGIO ESTIGARRIBIA","COMISARIA 21 TORIN","-55.48821","-25.4082","-6176918.725632646","-2925967.102447128"
"02","SAN PEDRO","20","LIBERACION","COMISARIA 21 CRUCE LIBERACION","-56.43783","-24.19142","POINT (-6282630.180255132 -2776751.0515093044)","02","SAN PEDRO","20","LIBERACION","COMISARIA 21 CRUCE LIBERACION","-56.43783","-24.19142","-6282630.180255132","-2776751.0515093044"
"08","MISIONES","08","SANTIAGO","SUB COMISARIA N° 18 YAKUTY","-56.73363","-27.00297","POINT (-6315559.173518928 -3123842.8162734066)","08","MISIONES","08","SANTIAGO","SUB COMISARIA N° 18 YAKUTY","-56.73363","-27.00297","-6315559.173518928","-3123842.8162734066"
"02","SAN PEDRO","01","SAN PEDRO DEL YCUAMANDYYU","SUB COMISARIA Nº 34 PIRI PUCU","-56.96208","-23.85707","POINT (-6340990.111190682 -2736000.9106649198)","02","SAN PEDRO","01","SAN PEDRO DEL YCUAMANDYYU","SUB COMISARIA Nº 34 PIRI PUCU","-56.96208","-23.85707","-6340990.111190682","-2736000.9106649198"
"15","PRESIDENTE HAYES","04","VILLA HAYES","PUESTO POLICIAL N° 4  REMANSITO","-57.55637","-25.17593","POINT (-6407145.887265801 -2897368.742400114)","15","PRESIDENTE HAYES","04","VILLA HAYES","PUESTO POLICIAL N° 4  REMANSITO","-57.55637","-25.17593","-6407145.887265801","-2897368.742400114"
"02","SAN PEDRO","19","YRYBUCUA","SUB COMISARIA Nº 19 VY'A RENDA","-56.18658","-24.51613","POINT (-6254661.139905709 -2816428.484200522)","02","SAN PEDRO","19","YRYBUCUA","SUB COMISARIA Nº 19 VY'A RENDA","-56.18658","-24.51613","-6254661.139905709","-2816428.484200522"
"09","PARAGUARI","17","YBYTYMI","COMISARIA 17 YBYTYMI","-56.8019","-25.75637","POINT (-6323158.62298446 -2968937.375634461)","09","PARAGUARI","17","YBYTYMI","COMISARIA 17 YBYTYMI","-56.8019","-25.75637","-6323158.62298446","-2968937.375634461"
"04","GUAIRA","10","JOSE FASSARDI","SUB COMISARIA N° 18 SAN ROQUE","-56.08927","-25.98246","POINT (-6243829.5085319225 -2996908.717971608)","04","GUAIRA","10","JOSE FASSARDI","SUB COMISARIA N° 18 SAN ROQUE","-56.08927","-25.98246","-6243829.5085319225","-2996908.717971608"
"11","CENTRAL","02","CAPIATA","CASETA POLICIAL CAPIATA","-57.4766","-25.34908","POINT (-6398265.643426663 -2918682.4242436383)","11","CENTRAL","02","CAPIATA","CASETA POLICIAL CAPIATA","-57.4766","-25.34908","-6398265.643426663","-2918682.4242436383"
"04","GUAIRA","09","ITURBE","SUB COMISARIA13 CAPITAN BRIZUELA","-56.56853","-26.15401","POINT (-6297179.70579549 -3018168.4658548003)","04","GUAIRA","09","ITURBE","SUB COMISARIA13 CAPITAN BRIZUELA","-56.56853","-26.15401","-6297179.70579549","-3018168.4658548003"
"04","GUAIRA","10","JOSE FASSARDI","SUB COMISARIA N° 9 CAGUARE I","-56.02465","-25.88191","POINT (-6236635.344260883 -2984461.727745862)","04","GUAIRA","10","JOSE FASSARDI","SUB COMISARIA N° 9 CAGUARE I","-56.02465","-25.88191","-6236635.344260883","-2984461.727745862"
"11","CENTRAL","02","CAPIATA","SUBCOMISARIA 3 ROJAS CAÑADA","-57.41967","-25.37945","POINT (-6391928.668600736 -2922423.912779536)","11","CENTRAL","02","CAPIATA","SUBCOMISARIA 3 ROJAS CAÑADA","-57.41967","-25.37945","-6391928.668600736","-2922423.912779536"
"02","SAN PEDRO","19","YRYBUCUA","COMISARIA 32 YRYBUCUA","-56.0882","-24.47813","POINT (-6243710.358617682 -2811779.866212883)","02","SAN PEDRO","19","YRYBUCUA","COMISARIA 32 YRYBUCUA","-56.0882","-24.47813","-6243710.358617682","-2811779.866212883"
"02","SAN PEDRO","17","CAPIIBARY","COMISARIA 17 CAPIIBARY","-56.01672","-24.72413","POINT (-6235752.235962885 -2841898.6064071176)","02","SAN PEDRO","17","CAPIIBARY","COMISARIA 17 CAPIIBARY","-56.01672","-24.72413","-6235752.235962885","-2841898.6064071176"
"00","ASUNCION","00","ASUNCION","COMISARIA 14TA METROPOLITANA","-57.62145","-25.31989","POINT (-6414390.430235874 -2915087.0233849594)","00","ASUNCION","00","ASUNCION","COMISARIA 14TA METROPOLITANA","-57.62145","-25.31989","-6414390.430235874","-2915087.0233849594"
"15","PRESIDENTE HAYES","04","VILLA HAYES","COMISARIA 8VA  REMANSITO","-57.55407","-25.1593","POINT (-6406889.951012952 -2895323.9649610477)","15","PRESIDENTE HAYES","04","VILLA HAYES","COMISARIA 8VA  REMANSITO","-57.55407","-25.1593","-6406889.951012952","-2895323.9649610477"
"07","ITAPUA","07","CARMEN DEL PARANA","COMISARIA 9NA CARMEN DEL PARANA","-56.15306","-27.22099","POINT (-6250930.428668356 -3151108.527841334)","07","ITAPUA","07","CARMEN DEL PARANA","COMISARIA 9NA CARMEN DEL PARANA","-56.15306","-27.22099","-6250930.428668356","-3151108.527841334"
"06","CAAZAPA","05","GENERAL HIGINIO MORINIGO","SUB COMISARIA N° 7 PINDOYU","-56.01685","-26.06465","POINT (-6235767.44878709 -3007090.071597126)","06","CAAZAPA","05","GENERAL HIGINIO MORINIGO","SUB COMISARIA N° 7 PINDOYU","-56.01685","-26.06465","-6235767.44878709","-3007090.071597126"
"09","PARAGUARI","16","YBYCUI","COMISARIA 16 YBYCUI","-57.02281","-26.01503","POINT (-6347750.5067609865 -3000942.7128989235)","09","PARAGUARI","16","YBYCUI","COMISARIA 16 YBYCUI","-57.02281","-26.01503","-6347750.5067609865","-3000942.7128989235"
"11","CENTRAL","14","SAN LORENZO","CASETA POLICIAL","-57.52787","-25.2991","POINT (-6403973.475191325 -2912527.2402382013)","11","CENTRAL","14","SAN LORENZO","CASETA POLICIAL","-57.52787","-25.2991","-6403973.475191325","-2912527.2402382013"
"11","CENTRAL","14","SAN LORENZO","SUB COMISARIA N° 05 CALLE'I","-57.50012","-25.32411","POINT (-6400884.545013903 -2915606.9446788905)","11","CENTRAL","14","SAN LORENZO","SUB COMISARIA N° 05 CALLE'I","-57.50012","-25.32411","-6400884.545013903","-2915606.9446788905"
"07","ITAPUA","06","NUEVA ALBORADA","COMISARIA 28 NUEVA ALBORADA","-55.69217","-27.26777","POINT (-6199623.745528213 -3156965.731297101)","07","ITAPUA","06","NUEVA ALBORADA","COMISARIA 28 NUEVA ALBORADA","-55.69217","-27.26777","-6199623.745528213","-3156965.731297101"
"11","CENTRAL","14","SAN LORENZO","CASETA POLICIAL","-57.51027","-25.36693","POINT (-6402013.682145535 -2920881.4070621426)","11","CENTRAL","14","SAN LORENZO","CASETA POLICIAL","-57.51027","-25.36693","-6402013.682145535","-2920881.4070621426"
"15","PRESIDENTE HAYES","03","PUERTO PINASCO","COMISARIA NUEVA MESTRE","-58.85768","-23.1692","POINT (-6552006.595808511 -2652492.9769399944)","15","PRESIDENTE HAYES","03","PUERTO PINASCO","COMISARIA NUEVA MESTRE","-58.85768","-23.1692","-6552006.595808511","-2652492.9769399944"
"00","ASUNCION","00","ASUNCION","COMISARIA 7MA METROPOLITANA","-57.60931","-25.30446","POINT (-6413038.91458889 -2913187.3302635592)","00","ASUNCION","00","ASUNCION","COMISARIA 7MA METROPOLITANA","-57.60931","-25.30446","-6413038.91458889","-2913187.3302635592"
"07","ITAPUA","05","CAPITAN MIRANDA","COMISARIA 11 CAPITAN MIRANDA","-55.80536","-27.21987","POINT (-6212224.542610565 -3150968.1579481764)","07","ITAPUA","05","CAPITAN MIRANDA","COMISARIA 11 CAPITAN MIRANDA","-55.80536","-27.21987","-6212224.542610565","-3150968.1579481764"
"07","ITAPUA","24","TOMAS ROMERO PEREIRA","COMISARIA 58 LAS MERCEDES","-55.45386","-26.39632","POINT (-6173095.601183786 -3048250.637099933)","07","ITAPUA","24","TOMAS ROMERO PEREIRA","COMISARIA 58 LAS MERCEDES","-55.45386","-26.39632","-6173095.601183786","-3048250.637099933"
"00","ASUNCION","00","ASUNCION","COMISARIA 23RA METROPOLITANA","-57.56521","-25.23082","POINT (-6408129.3994908575 -2904122.824733296)","00","ASUNCION","00","ASUNCION","COMISARIA 23RA METROPOLITANA","-57.56521","-25.23082","-6408129.3994908575","-2904122.824733296"
"11","CENTRAL","02","CAPIATA","SUB COMISARIA Nº 7 BARRIO YATAITY","-57.46556","-25.36883","POINT (-6397036.6078963205 -2921115.136598698)","11","CENTRAL","02","CAPIATA","SUB COMISARIA Nº 7 BARRIO YATAITY","-57.46556","-25.36883","-6397036.6078963205","-2921115.136598698"
"10","ALTO PARANA","11","MINGA GUAZU","SUB COMISARIA N° 14 FRACCION NORMA LUISA","-54.73634","-25.49691","POINT (-6093221.370259064 -2936903.9027075027)","10","ALTO PARANA","11","MINGA GUAZU","SUB COMISARIA N° 14 FRACCION NORMA LUISA","-54.73634","-25.49691","-6093221.370259064","-2936903.9027075027"
"05","CAAGUAZU","16","MCAL. FRANCISCO SOLANO LOPEZ","PUESTO DE POLICIA CAMINERA","-55.00751","-25.32936","POINT (-6123408.45017367 -2916253.863358327)","05","CAAGUAZU","16","MCAL. FRANCISCO SOLANO LOPEZ","PUESTO DE POLICIA CAMINERA","-55.00751","-25.32936","-6123408.45017367","-2916253.863358327"
"10","ALTO PARANA","11","MINGA GUAZU","POLICIA NACIONAL DPTO. ANTI SECUESTRO","-54.76301","-25.47975","POINT (-6096190.264317706 -2934786.922664413)","10","ALTO PARANA","11","MINGA GUAZU","POLICIA NACIONAL DPTO. ANTI SECUESTRO","-54.76301","-25.47975","-6096190.264317706","-2934786.922664413"
"00","ASUNCION","00","ASUNCION","COMISARIA 22DA  METROPOLITANA","-57.5451","-25.24242","POINT (-6405891.511198081 -2905550.0015676296)","00","ASUNCION","00","ASUNCION","COMISARIA 22DA  METROPOLITANA","-57.5451","-25.24242","-6405891.511198081","-2905550.0015676296"
"07","ITAPUA","04","CAPITAN MEZA","SUB COMISARIA N° 113 CAPITAN MEZA KM 16","-55.33956","-26.82845","POINT (-6160372.01419021 -3102055.2672609254)","07","ITAPUA","04","CAPITAN MEZA","SUB COMISARIA N° 113 CAPITAN MEZA KM 16","-55.33956","-26.82845","-6160372.01419021","-3102055.2672609254"
"00","ASUNCION","00","ASUNCION","CASETA POLICIAL COMISARIA 2DA","-57.59167","-25.27317","POINT (-6411075.70779423 -2909334.33939093)","00","ASUNCION","00","ASUNCION","CASETA POLICIAL COMISARIA 2DA","-57.59167","-25.27317","-6411075.70779423","-2909334.33939093"
"15","PRESIDENTE HAYES","04","VILLA HAYES","PUESTO POLICIAL","-57.24408","-23.9824","POINT (-6372381.465464448 -2751263.416294975)","15","PRESIDENTE HAYES","04","VILLA HAYES","PUESTO POLICIAL","-57.24408","-23.9824","-6372381.465464448","-2751263.416294975"
"02","SAN PEDRO","03","CHORE","SUB COMISARIA Nº 16 KOKUERA","-56.72363","-24.16888","POINT (-6314445.061397296 -2774000.1085067713)","02","SAN PEDRO","03","CHORE","SUB COMISARIA Nº 16 KOKUERA","-56.72363","-24.16888","-6314445.061397296","-2774000.1085067713"
"10","ALTO PARANA","16","MINGA PORA","COMISARIA 15 MINGA PORA","-54.93409","-24.87767","POINT (-6115235.206443828 -2860726.6949266773)","10","ALTO PARANA","16","MINGA PORA","COMISARIA 15 MINGA PORA","-54.93409","-24.87767","-6115235.206443828","-2860726.6949266773"
"15","PRESIDENTE HAYES","04","VILLA HAYES","COMISARIA 16 JEFATURA PTE HAYES","-58.89765","-23.44596","POINT (-6556456.0780787775 -2686039.905427124)","15","PRESIDENTE HAYES","04","VILLA HAYES","COMISARIA 16 JEFATURA PTE HAYES","-58.89765","-23.44596","-6556456.0780787775","-2686039.905427124"
